"","HSHD_NUM","Spending_2016","Spending_2017","Change","Trend","Spending","Units","Units_2016","Units_2017"
"383",2540,10298.68,10834.06,535.379999999999,"increase",21132.74,9110,4059,5051
"384",2541,0,493.22,493.22,"increase",493.22,244,0,244
"385",2554,5230.98,5167.32,-63.6599999999999,"increase",10398.3,3206,1694,1512
"386",2571,3814.05,3566.68,-247.37,"increase",7380.73,2212,1144,1068
"387",2575,82.99,47.68,-35.31,"increase",130.67,41,27,14
"388",2596,4182.52,3048.78,-1133.74,"increase",7231.3,2246,1312,934
"389",2597,3337.61,3989.9,652.29,"increase",7327.51,2192,1025,1167
"390",2613,5155.75,5031.72,-124.03,"increase",10187.47,2952,1510,1442
"391",2620,3148.71,2954.61,-194.1,"increase",6103.32,2583,1330,1253
"392",2621,5111.92,6498.25,1386.33,"increase",11610.17,5948,2670,3278
"393",2624,2537.51,4490.73,1953.22,"increase",7028.24,2609,987,1622
"394",2628,2733.05,3546.35,813.3,"increase",6279.4,2636,1149,1487
"395",2633,2234.89,1763.55,-471.34,"increase",3998.44,1495,867,628
"396",2636,6361.99,3964.69,-2397.3,"increase",10326.68,3684,2186,1498
"397",2647,5839.47,5497.79,-341.68,"increase",11337.26,4863,2368,2495
"398",2656,5254.65,5072.72,-181.929999999999,"increase",10327.37,3245,1577,1668
"399",2657,11577.56,11307.79,-269.769999999999,"increase",22885.35,8322,4440,3882
"400",2670,13692.07,19204.96,5512.89,"increase",32897.03,12918,5169,7749
"401",2677,12.11,38.19,26.08,"increase",50.3,25,11,14
"402",2701,3187.75,3367.87,180.12,"increase",6555.62,3150,1469,1681
"403",2711,3508.15,4846.13,1337.98,"increase",8354.28,1832,865,967
"404",2730,7863.68,4207.89,-3655.79,"increase",12071.57,3533,2280,1253
"405",2732,6722.48,7397,674.52,"increase",14119.48,6303,2979,3324
"406",2738,2642.97,3217.84,574.87,"increase",5860.81,2023,949,1074
"407",2745,143.46,0,-143.46,"increase",143.46,48,48,0
"408",2747,4613.79,5568.06,954.27,"increase",10181.85,4042,1963,2079
"409",2755,3408.3,3069.67,-338.63,"increase",6477.97,3117,1566,1551
"410",2759,5885.84,4989.57,-896.27,"increase",10875.41,5192,2824,2368
"411",2762,3633.94,2638.98,-994.96,"increase",6272.92,2595,1432,1163
"412",2777,2953.53,4806.38,1852.85,"increase",7759.91,3691,1429,2262
"413",2779,3441.46,5169.49,1728.03,"increase",8610.95,2961,1199,1762
"414",2780,6287.27,6504.74,217.469999999999,"increase",12792.01,4704,2353,2351
"415",2783,7437.08,7569.82,132.74,"increase",15006.9,4243,2132,2111
"416",2793,7298.3,8130.59,832.29,"increase",15428.89,5736,2668,3068
"417",2794,63.38,53.19,-10.19,"increase",116.57,55,28,27
"418",2797,1635.08,1456.7,-178.38,"increase",3091.78,1100,561,539
"419",2799,15864.17,11697.53,-4166.64,"increase",27561.7,9353,5188,4165
"420",2809,3280.87,2197.76,-1083.11,"increase",5478.63,1596,990,606
"421",2815,3376.63,3276.16,-100.47,"increase",6652.79,2137,1083,1054
"422",2816,1433.42,1743.26,309.84,"increase",3176.68,874,400,474
"423",2818,7511.25,9093.73,1582.48,"increase",16604.98,5892,2542,3350
"424",2826,3392.81,3437.62,44.8099999999999,"increase",6830.43,2608,1425,1183
"425",2847,3854.23,4882.16,1027.93,"increase",8736.39,3011,1327,1684
"426",2854,5869.66,6041.18,171.52,"increase",11910.84,4163,2094,2069
"427",2863,3664.88,3888.81,223.93,"increase",7553.69,2667,1295,1372
"428",2869,88.69,117.63,28.94,"increase",206.32,57,35,22
"429",2870,6823.95,5212.76,-1611.19,"increase",12036.71,5298,3027,2271
"430",2875,2054.69,2655.05,600.36,"increase",4709.74,2087,833,1254
"431",2881,4038.81,3927,-111.81,"increase",7965.81,3691,2088,1603
"432",2900,12649.18,12873.69,224.51,"increase",25522.87,7084,3497,3587
"433",2901,11776.19,7893,-3883.19,"increase",19669.19,8286,4937,3349
"434",2909,2425.86,4080.98,1655.12,"increase",6506.84,2712,1189,1523
"435",2916,3887.47,3808.23,-79.2400000000002,"increase",7695.7,2803,1393,1410
"436",2923,5686.75,7436.02,1749.27,"increase",13122.77,3898,1774,2124
"437",2924,3290.49,3585.77,295.28,"increase",6876.26,2623,1311,1312
"438",2927,1875.45,1720.93,-154.52,"increase",3596.38,1280,627,653
"439",2931,4777.43,6056.7,1279.27,"increase",10834.13,4075,1779,2296
"440",2950,1379.42,1173.9,-205.52,"increase",2553.32,1036,518,518
"441",2954,3898.44,4370.67,472.23,"increase",8269.11,2597,1259,1338
"442",2959,10150.55,5284.5,-4866.05,"increase",15435.05,5351,3594,1757
"443",2962,2097.36,1940.3,-157.06,"increase",4037.66,1670,865,805
"444",2963,3651.5,3539.21,-112.29,"increase",7190.71,2942,1440,1502
"445",2965,6258.29,5525.37,-732.92,"increase",11783.66,5313,2541,2772
"446",2970,59.44,0,-59.44,"increase",59.44,20,20,0
"447",2973,2251.34,2201.52,-49.8200000000002,"increase",4452.86,2690,1330,1360
"448",2979,2149.24,2500.51,351.27,"increase",4649.75,2513,1196,1317
"449",2988,2241.37,1872.44,-368.93,"increase",4113.81,1557,782,775
"450",2996,3717.64,3798.45,80.8100000000004,"increase",7516.09,2867,1360,1507
"451",2998,7890.96,6922.53,-968.43,"increase",14813.49,5558,2950,2608
"452",3006,9.58,6.69,-2.89,"increase",16.27,10,4,6
"453",3013,7256.66,6544.46,-712.2,"increase",13801.12,5101,2682,2419
"454",3015,13.16,0,-13.16,"increase",13.16,7,7,0
"455",3023,6.78,0,-6.78,"increase",6.78,2,2,0
"456",3025,124.26,0,-124.26,"increase",124.26,37,37,0
"457",3028,4646,5162.39,516.39,"increase",9808.39,2945,1530,1415
"458",3032,8634.36,6771.05,-1863.31,"increase",15405.41,6710,3721,2989
"459",3034,3469.46,2457.63,-1011.83,"increase",5927.09,2595,1443,1152
"460",3036,31.18,0,-31.18,"increase",31.18,13,13,0
"461",3046,3534.3,2952.44,-581.86,"increase",6486.74,2248,1279,969
"462",3048,2300.46,7461.53,5161.07,"increase",9761.99,3495,886,2609
"463",3055,4284.44,5736.37,1451.93,"increase",10020.81,4495,1947,2548
"464",3056,0,197.96,197.96,"increase",197.96,73,0,73
"465",3062,6658.83,9467.17,2808.34,"increase",16126,4304,1765,2539
"466",3064,3973.07,2359.57,-1613.5,"increase",6332.64,2931,1771,1160
"467",3093,0,68.39,68.39,"increase",68.39,18,0,18
"468",3095,3760.84,3536.68,-224.16,"increase",7297.52,2380,1190,1190
"469",3101,7331.57,6326.01,-1005.56,"increase",13657.58,3830,2097,1733
"470",3120,9901.89,10095.12,193.230000000001,"increase",19997.01,6099,3062,3037
"471",3121,10.48,66.15,55.67,"increase",76.63,25,3,22
"472",3122,5482.16,5868.41,386.25,"increase",11350.57,3314,1611,1703
"473",3130,6580.97,6828.88,247.91,"increase",13409.85,5556,2730,2826
"474",3132,7040.64,6592.71,-447.93,"increase",13633.35,3933,2055,1878
"475",3139,3242.97,2349.66,-893.31,"increase",5592.63,3453,2001,1452
"476",3142,30.95,0,-30.95,"increase",30.95,5,5,0
"477",3144,5752.09,5867.09,115,"increase",11619.18,4697,2484,2213
"478",3145,53.81,198.27,144.46,"increase",252.08,83,16,67
"479",3148,20.48,0,-20.48,"increase",20.48,2,2,0
"480",3172,15.07,0,-15.07,"increase",15.07,5,5,0
"481",3179,9585.28,9043.15,-542.130000000001,"increase",18628.43,6112,3073,3039
"482",3189,0,105.49,105.49,"increase",105.49,37,0,37
"483",3190,2909.72,2778.84,-130.88,"increase",5688.56,3049,1597,1452
"484",3197,2177.32,2165.42,-11.9000000000001,"increase",4342.74,1967,975,992
"485",3221,2302.36,3664.86,1362.5,"increase",5967.22,1895,833,1062
"486",3226,5311.92,1874.37,-3437.55,"increase",7186.29,2754,2068,686
"487",3227,0,18.52,18.52,"increase",18.52,8,0,8
"488",3229,106.25,0,-106.25,"increase",106.25,37,37,0
"489",3230,117.18,0,-117.18,"increase",117.18,34,34,0
"490",3236,0,5.88,5.88,"increase",5.88,3,0,3
"491",3251,90.67,0,-90.67,"increase",90.67,23,23,0
"492",3256,3050.83,2302.25,-748.58,"increase",5353.08,2179,1271,908
"493",3265,0,139.73,139.73,"increase",139.73,42,0,42
"494",3301,5198.29,4105.98,-1092.31,"increase",9304.27,3511,2040,1471
"495",3312,215.8,83.61,-132.19,"increase",299.41,97,78,19
"496",3316,44.33,0,-44.33,"increase",44.33,7,7,0
"497",3317,0,46.99,46.99,"increase",46.99,1,0,1
"498",3322,4468.69,4607.07,138.379999999999,"increase",9075.76,2777,1463,1314
"499",3325,2826.97,3240.01,413.04,"increase",6066.98,2726,1257,1469
"500",3330,37.98,0,-37.98,"increase",37.98,20,20,0
"501",3359,0,152.51,152.51,"increase",152.51,58,0,58
"502",3361,7642.3,6499.27,-1143.03,"increase",14141.57,5010,2850,2160
"503",3369,286.19,132.16,-154.03,"increase",418.35,83,59,24
"504",3381,3944.58,4865.75,921.17,"increase",8810.33,4444,1835,2609
"505",3388,2169,2548.73,379.73,"increase",4717.73,2889,1270,1619
"506",3392,11610.49,9521.82,-2088.67,"increase",21132.31,5486,3030,2456
"507",3401,2323.02,3185.93,862.91,"increase",5508.95,1975,846,1129
"508",3405,6825.71,5623.58,-1202.13,"increase",12449.29,4490,2347,2143
"509",3410,0,17.13,17.13,"increase",17.13,5,0,5
"510",3412,5312.49,3329.43,-1983.06,"increase",8641.92,2970,1794,1176
"511",3416,1675.18,1552.2,-122.98,"increase",3227.38,1143,619,524
"512",3433,8616.35,8237.05,-379.300000000001,"increase",16853.4,6728,3234,3494
"513",3434,7601.13,4781.4,-2819.73,"increase",12382.53,4061,2471,1590
"514",3438,3530.51,1547.9,-1982.61,"increase",5078.41,2068,1408,660
"515",3441,0,27.21,27.21,"increase",27.21,7,0,7
"516",3477,5824.68,7550.27,1725.59,"increase",13374.95,4436,1986,2450
"517",3478,2511.44,1663.16,-848.28,"increase",4174.6,1487,827,660
"518",3509,7488.42,6386.97,-1101.45,"increase",13875.39,4575,2396,2179
"519",3516,2734.03,2367.01,-367.02,"increase",5101.04,1772,966,806
"520",3517,4818.85,2881.07,-1937.78,"increase",7699.92,3422,2080,1342
"521",3523,874.13,1769,894.87,"increase",2643.13,915,293,622
"522",3533,2487.38,2270.18,-217.2,"increase",4757.56,2259,1254,1005
"523",3536,10907.25,9652.89,-1254.36,"increase",20560.14,8399,4753,3646
"524",3544,3733.46,3113.49,-619.97,"increase",6846.95,2346,1311,1035
"525",3551,2679.41,1879.81,-799.6,"increase",4559.22,1453,831,622
"526",3568,4065.36,5252.79,1187.43,"increase",9318.15,2307,1072,1235
"527",3571,1367.98,1451.32,83.3399999999999,"increase",2819.3,1078,523,555
"528",3584,7231.71,7942.68,710.97,"increase",15174.39,4249,2135,2114
"529",3588,2062.51,3011.81,949.3,"increase",5074.32,857,281,576
"530",3591,4199.65,3921.89,-277.76,"increase",8121.54,4181,2099,2082
"531",3595,4243.45,2749.73,-1493.72,"increase",6993.18,2071,1333,738
"532",3596,2079.05,2085.24,6.19000000000005,"increase",4164.29,1837,928,909
"533",3597,2211.62,2154.34,-57.2799999999997,"increase",4365.96,2096,1042,1054
"534",3606,416,0,-416,"increase",416,97,97,0
"535",3607,4632.77,4697.5,64.7299999999996,"increase",9330.27,3413,1625,1788
"536",3608,3358.56,3128.98,-229.58,"increase",6487.54,1369,719,650
"537",3621,232,697.81,465.81,"increase",929.81,255,65,190
"538",3626,1910.54,2569.17,658.63,"increase",4479.71,1384,545,839
"539",3647,6455.19,6157.18,-298.01,"increase",12612.37,4982,2574,2408
"540",3651,0,2.5,2.5,"increase",2.5,2,0,2
"541",3653,5143.46,3731.87,-1411.59,"increase",8875.33,3790,2151,1639
"542",3675,2908.9,4566.87,1657.97,"increase",7475.77,2300,936,1364
"543",3683,246.67,317.71,71.04,"increase",564.38,144,69,75
"544",3687,0,368.44,368.44,"increase",368.44,118,0,118
"545",3697,6877.38,6841.5,-35.8800000000001,"increase",13718.88,4623,2300,2323
"546",3714,142.44,279.81,137.37,"increase",422.25,153,64,89
"547",3718,7956.26,4897.5,-3058.76,"increase",12853.76,3991,2520,1471
"548",3719,3403.47,2381.65,-1021.82,"increase",5785.12,2048,1258,790
"549",3722,2262.78,1387.93,-874.85,"increase",3650.71,1339,875,464
"550",3739,5417.39,6903.22,1485.83,"increase",12320.61,4278,1942,2336
"551",3745,2837.04,4424.81,1587.77,"increase",7261.85,2258,1012,1246
"552",3754,4756.44,4700.07,-56.3700000000008,"increase",9456.51,4065,1953,2112
"553",3766,6200.2,6519.41,319.21,"increase",12719.61,4843,2358,2485
"554",3781,1922.8,1457,-465.8,"increase",3379.8,1304,761,543
"555",3791,6176.17,7546.87,1370.7,"increase",13723.04,3072,1265,1807
"556",3807,4442.06,3584.92,-857.14,"increase",8026.98,2690,1529,1161
"557",3811,2498.16,4539.19,2041.03,"increase",7037.35,2453,896,1557
"558",3815,622.33,788.17,165.84,"increase",1410.5,317,133,184
"559",3837,6759.09,7471.39,712.3,"increase",14230.48,4267,2101,2166
"560",3847,3473.73,4739,1265.27,"increase",8212.73,2611,1147,1464
"561",3855,1414.17,1244.54,-169.63,"increase",2658.71,914,461,453
"562",3860,15.89,66.43,50.54,"increase",82.32,23,2,21
"563",3898,1986.93,1449.21,-537.72,"increase",3436.14,986,556,430
"564",3899,6313.58,9588.68,3275.1,"increase",15902.26,3432,1426,2006
"565",3906,20.58,9.99,-10.59,"increase",30.57,10,9,1
"566",3920,0,79.15,79.15,"increase",79.15,18,0,18
"567",3921,6493.57,5242.17,-1251.4,"increase",11735.74,4768,2618,2150
"568",3926,9289.08,7321.14,-1967.94,"increase",16610.22,4589,2795,1794
"569",3927,6665.81,6315.67,-350.14,"increase",12981.48,3227,1616,1611
"570",3958,2592.07,2199.18,-392.89,"increase",4791.25,2256,1151,1105
"571",3965,10219.89,10734.34,514.450000000001,"increase",20954.23,6807,3305,3502
"572",3969,10251.49,7780.47,-2471.02,"increase",18031.96,6742,4040,2702
"573",3978,9274.88,9323.84,48.9600000000009,"increase",18598.72,8721,4361,4360
"574",3981,5876.84,6082.61,205.77,"increase",11959.45,3597,1801,1796
"575",3995,0,620.58,620.58,"increase",620.58,204,0,204
"576",3998,3571.98,4264.72,692.74,"increase",7836.7,3336,1476,1860
"577",4015,9823.85,7866.3,-1957.55,"increase",17690.15,7114,4202,2912
"578",4023,1771.84,1216.96,-554.88,"increase",2988.8,969,593,376
"579",4031,13.68,144.08,130.4,"increase",157.76,85,2,83
"580",4038,4749.72,5057.52,307.8,"increase",9807.24,3077,1592,1485
"581",4045,1.59,0,-1.59,"increase",1.59,1,1,0
"582",4068,10396.01,6830.68,-3565.33,"increase",17226.69,4862,2877,1985
"583",4077,6457.67,7566.65,1108.98,"increase",14024.32,4035,1978,2057
"584",4089,4368.92,3334.21,-1034.71,"increase",7703.13,2530,1419,1111
"585",4096,0,2.39,2.39,"increase",2.39,4,0,4
"586",4114,2715.91,2729.57,13.6600000000003,"increase",5445.48,2089,1049,1040
"587",4127,2558.7,1455.43,-1103.27,"increase",4014.13,1175,805,370
"588",4148,3398.68,2214.13,-1184.55,"increase",5612.81,1995,979,1016
"589",4149,2775.37,1933.15,-842.22,"increase",4708.52,1622,943,679
"590",4152,1.99,0,-1.99,"increase",1.99,1,1,0
"591",4153,8.97,0,-8.97,"increase",8.97,3,3,0
"592",4155,3050.85,2718.94,-331.91,"increase",5769.79,1755,912,843
"593",4163,2956.68,2469.31,-487.37,"increase",5425.99,1592,940,652
"594",4165,1889.59,1472.22,-417.37,"increase",3361.81,853,504,349
"595",4170,3887.26,3033.66,-853.6,"increase",6920.92,2737,1485,1252
"596",4171,13.72,0,-13.72,"increase",13.72,4,4,0
"597",4173,5954.83,5617.06,-337.77,"increase",11571.89,3918,2000,1918
"598",4177,200.37,290.86,90.49,"increase",491.23,112,47,65
"599",4180,0,33.09,33.09,"increase",33.09,14,0,14
"600",4186,6930.57,7315.05,384.48,"increase",14245.62,4018,1770,2248
"601",4188,2112.76,3603.23,1490.47,"increase",5715.99,2076,796,1280
"602",4192,4974.48,6885.78,1911.3,"increase",11860.26,4581,2007,2574
"603",4198,2531.8,2572.73,40.9299999999998,"increase",5104.53,2384,1267,1117
"604",4200,6033.68,4823.25,-1210.43,"increase",10856.93,3257,1809,1448
"605",4202,4962.84,3810.6,-1152.24,"increase",8773.44,2735,1587,1148
"606",4207,1519.47,1123.58,-395.89,"increase",2643.05,687,388,299
"607",4209,2663.76,2771.49,107.73,"increase",5435.25,2854,1342,1512
"608",4211,1493.17,1073.1,-420.07,"increase",2566.27,1336,779,557
"609",4214,5336.38,6695.77,1359.39,"increase",12032.15,4117,1870,2247
"610",4218,24.36,28.34,3.98,"increase",52.7,20,12,8
"611",4225,7722.53,7904.37,181.84,"increase",15626.9,5799,2915,2884
"612",4233,6272.25,4729.27,-1542.98,"increase",11001.52,3139,1984,1155
"613",4234,2634.07,3822.55,1188.48,"increase",6456.62,2266,995,1271
"614",4235,9303.95,9601.32,297.369999999999,"increase",18905.27,6397,3049,3348
"615",4236,9184.42,9285.83,101.41,"increase",18470.25,4922,2445,2477
"616",4243,3348.06,2129.53,-1218.53,"increase",5477.59,1528,841,687
"617",4246,1573.29,1416.23,-157.06,"increase",2989.52,1365,717,648
"618",4250,5965.42,4946.25,-1019.17,"increase",10911.67,4490,2367,2123
"619",4255,2298.83,2743.96,445.13,"increase",5042.79,2963,1344,1619
"620",4257,0,15.37,15.37,"increase",15.37,4,0,4
"621",4262,6290.52,7483.52,1193,"increase",13774.04,3680,1746,1934
"622",4263,1769.52,2731.08,961.56,"increase",4500.6,1691,730,961
"623",4264,4650.66,4054.72,-595.94,"increase",8705.38,3015,1620,1395
"624",4265,0,113.79,113.79,"increase",113.79,49,0,49
"625",4267,2233.64,3222.25,988.61,"increase",5455.89,1502,648,854
"626",4268,0,1583.37,1583.37,"increase",1583.37,679,0,679
"627",4273,3610.88,3167.42,-443.46,"increase",6778.3,3527,1891,1636
"628",4278,4393.67,5182.27,788.6,"increase",9575.94,3227,1367,1860
"629",4279,315.73,0,-315.73,"increase",315.73,125,125,0
"630",4287,0,40.62,40.62,"increase",40.62,11,0,11
"631",4288,1600.09,1396.83,-203.26,"increase",2996.92,1106,609,497
"632",4289,11285.42,9483.97,-1801.45,"increase",20769.39,6722,3819,2903
"633",4291,5350.15,5510.33,160.18,"increase",10860.48,3742,1845,1897
"634",4294,2.5,0,-2.5,"increase",2.5,2,2,0
"635",4296,3934.55,3040.77,-893.78,"increase",6975.32,2757,1476,1281
"636",4299,64.59,0,-64.59,"increase",64.59,40,40,0
"637",4304,11228.72,11865.12,636.400000000001,"increase",23093.84,4333,2112,2221
"638",4306,4398.16,4287.32,-110.84,"increase",8685.48,3476,1821,1655
"639",4316,4.99,20.12,15.13,"increase",25.11,11,1,10
"640",4323,4205.74,2942.16,-1263.58,"increase",7147.9,2727,1557,1170
"641",4326,6513.49,2582.17,-3931.32,"increase",9095.66,3559,2487,1072
"642",4328,12088.53,11615.53,-473,"increase",23704.06,8889,4623,4266
"643",4332,5633.34,5619.46,-13.8800000000001,"increase",11252.8,4043,2071,1972
"644",4336,2552.9,2183.99,-368.91,"increase",4736.89,2225,1168,1057
"645",4342,5392.81,4982.45,-410.360000000001,"increase",10375.26,3525,1810,1715
"646",4343,6245.71,6486.03,240.32,"increase",12731.74,3926,1879,2047
"647",4344,461.8,838.65,376.85,"increase",1300.45,374,137,237
"648",4345,6698.3,8026.9,1328.6,"increase",14725.2,5128,2334,2794
"649",4351,0,8.92,8.92,"increase",8.92,3,0,3
"650",4352,3998.33,3875.36,-122.97,"increase",7873.69,2131,1128,1003
"651",4353,11787.93,5982.3,-5805.63,"increase",17770.23,6228,3727,2501
"652",4359,0,2500.79,2500.79,"increase",2500.79,595,0,595
"653",4360,21.96,0,-21.96,"increase",21.96,7,7,0
"654",4361,4048.47,4689.55,641.08,"increase",8738.02,3840,1881,1959
"655",4364,4932.28,4641.71,-290.57,"increase",9573.99,3517,1831,1686
"656",4368,18970.44,11881.19,-7089.25,"increase",30851.63,14024,9069,4955
"657",4369,8964.74,8376.95,-587.789999999999,"increase",17341.69,4512,2434,2078
"658",4370,2054.67,2042.27,-12.4000000000001,"increase",4096.94,1927,1016,911
"659",4371,168.26,243.87,75.61,"increase",412.13,170,83,87
"660",4372,9542.06,7568.49,-1973.57,"increase",17110.55,6103,3424,2679
"661",4378,5088.45,7952.84,2864.39,"increase",13041.29,3868,1596,2272
"662",4380,6052.38,7746.07,1693.69,"increase",13798.45,4994,2276,2718
"663",4382,3288.53,3368.32,79.79,"increase",6656.85,1718,883,835
"664",4385,4432.7,4972.05,539.35,"increase",9404.75,3649,1752,1897
"665",4386,4637.04,3773.79,-863.25,"increase",8410.83,2797,1518,1279
"666",4387,2057.36,3826.3,1768.94,"increase",5883.66,2350,870,1480
"667",4388,2694.74,3382.52,687.78,"increase",6077.26,3526,1683,1843
"668",4390,1362.12,1428.87,66.75,"increase",2790.99,1459,685,774
"669",4392,0,594.89,594.89,"increase",594.89,177,0,177
"670",4396,1957.23,1791.05,-166.18,"increase",3748.28,1364,730,634
"671",4398,7703.67,7335.49,-368.18,"increase",15039.16,4271,2200,2071
"672",4400,2250.36,3227.85,977.49,"increase",5478.21,1898,835,1063
"673",4403,3301.53,2107.83,-1193.7,"increase",5409.36,3939,2507,1432
"674",4404,2414.67,2288.21,-126.46,"increase",4702.88,1989,975,1014
"675",4406,32.38,70.61,38.23,"increase",102.99,36,6,30
"676",4413,3368.46,5286.32,1917.86,"increase",8654.78,2783,1062,1721
"677",4414,4219.5,3332.72,-886.78,"increase",7552.22,2952,1626,1326
"678",4416,3232.91,3026.91,-206,"increase",6259.82,3149,1660,1489
"679",4419,8313.19,7519.08,-794.110000000001,"increase",15832.27,4543,2192,2351
"680",4425,9.38,0,-9.38,"increase",9.38,4,4,0
"681",4427,3278.62,3010.01,-268.61,"increase",6288.63,2557,1273,1284
"682",4431,2649.4,4063.33,1413.93,"increase",6712.73,2552,1165,1387
"683",4432,1741.72,1383.45,-358.27,"increase",3125.17,1679,1005,674
"684",4441,2675.67,4271.53,1595.86,"increase",6947.2,1731,596,1135
"685",4443,39.42,0,-39.42,"increase",39.42,10,10,0
"686",4445,8946.93,8529.34,-417.59,"increase",17476.27,7342,3618,3724
"687",4446,11919.5,9771.93,-2147.57,"increase",21691.43,9918,4969,4949
"688",4451,0,64.11,64.11,"increase",64.11,25,0,25
"689",4453,6918.21,6871.05,-47.1599999999999,"increase",13789.26,5700,2746,2954
"690",4456,38.9,0,-38.9,"increase",38.9,16,16,0
"691",4457,2032.57,2901.04,868.47,"increase",4933.61,1566,672,894
"692",4458,3968.22,5692.94,1724.72,"increase",9661.16,4556,2041,2515
